policy_id,client_id,line_of_business,issuing_carrier,issued_on,expiry_date,premium_amount,premium_bill_to,renewal_status,last_updated,broker_commision_pct
P009188,C007737,Product/process development scientist,Owen-Flores Insurance Inc.,2005-08-28,2025-08-28,165.32333208582534,Direct Bill,Marketing,2025-11-28,11.94610255418335
P006429,C006853,Agricultural consultant,White-Adkins Insurance Inc.,2005-02-08,2025-02-08,714.1291774139931,Subsidiary,Marketing,2025-11-28,12.151002235439542
P009798,C004383,Hospital pharmacist,"Barnett, Cervantes and Woods Insurance Inc.",2005-05-05,2025-05-05,2482.6022686292263,Insured,Renewal Quoted,2025-11-28,6.619530487521784
P005625,C002113,"Solicitor, Scotland",Welch Group Insurance Inc.,2005-08-10,2025-08-10,269.2197030618752,Subsidiary,Renewal Quoted,2025-11-28,13.658482186997265
P007148,C002636,Statistician,Phillips Inc Insurance Inc.,2005-10-14,2025-10-14,358.530274523183,Parent Company,Renewal Quoted,2025-11-28,13.054272507588884
P004337,C004141,Human resources officer,Miller Ltd Insurance Inc.,2004-12-24,2024-12-24,979.5153695107292,Insured,Canceled,2025-11-28,9.077151875453087
P002155,C001010,Sport and exercise psychologist,"Mathews, Garcia and Rogers Insurance Inc.",2005-04-14,2025-04-14,434.5767743102325,Subsidiary,New,2025-11-28,11.175391470622463
P001115,C003953,"Teacher, music",Sandoval and Sons Insurance Inc.,2005-11-22,2025-11-22,269.5178927896333,Insured,New,2025-11-28,7.017826335372763
P006202,C006181,Industrial/product designer,"Scott, Shea and Munoz Insurance Inc.",2005-11-16,2025-11-16,3498.913889002003,Mortgagee,New,2025-11-28,7.227341557194251
P005031,C005848,Building surveyor,Dunlap-Ballard Insurance Inc.,2005-09-26,2025-09-26,307.12153098201594,Subsidiary,Canceled,2025-11-28,9.823920025716738
P007337,C001175,"Merchandiser, retail",Taylor-Dominguez Insurance Inc.,2004-12-29,2024-12-29,4899.003852689462,Direct Bill,Canceled,2025-11-28,16.089568415184146
P007885,C004192,Homeopath,Shaw-Adkins Insurance Inc.,2004-12-21,2024-12-21,3697.3637699162578,Insured,New,2025-11-28,11.278327097230246
P001728,C007603,"Education officer, community",Steele Ltd Insurance Inc.,2005-10-05,2025-10-05,662.9556698315591,Insured,Marketing,2025-11-28,11.78823388724467
P007960,C004880,Herpetologist,Bolton-Fisher Insurance Inc.,2005-03-26,2025-03-26,413.00133318345684,Third-Party Billing,Marketing,2025-11-28,10.288633972454171
P002341,C001174,"Scientist, biomedical",Morrison-Hernandez Insurance Inc.,2005-02-27,2025-02-27,188.91542507759715,Third-Party Billing,New,2025-11-28,10.182620846517704
P003375,C002571,"Engineer, production","Barrett, Harmon and Hernandez Insurance Inc.",2005-08-07,2025-08-07,640.6129300101665,Parent Company,Renewal Quoted,2025-11-28,9.814648826496374
P004754,C004355,Actuary,"Holt, Smith and Ramirez Insurance Inc.",2005-03-19,2025-03-19,2913.559171184621,Parent Company,Canceled,2025-11-28,12.789421367585431
P006948,C002610,"Conservator, museum/gallery",Mcbride Ltd Insurance Inc.,2004-12-31,2024-12-31,5659.01507333037,Agency Bill,Renewal Quoted,2025-11-28,16.002675680222733
P003645,C004002,Barrister,Hampton-Salas Insurance Inc.,2005-05-05,2025-05-05,3398.5716302425863,Subsidiary,New,2025-11-28,12.574242415223544
P002736,C006598,IT sales professional,"Heath, Jones and Robinson Insurance Inc.",2004-12-04,2024-12-04,250.24866962459038,Subsidiary,Renewal Quoted,2025-11-28,20.40108086763899
P003610,C003416,Educational psychologist,"Mccullough, Williams and Davis Insurance Inc.",2005-07-31,2025-07-31,654.8968845424328,Third-Party Billing,Canceled,2025-11-28,15.251669579918289
P003350,C004869,Social researcher,Neal-Munoz Insurance Inc.,2005-03-10,2025-03-10,1637.7514952931406,Payroll Vendor,Marketing,2025-11-28,6.701036672959389
P006427,C003407,Equities trader,Snyder and Sons Insurance Inc.,2005-08-10,2025-08-10,143.31593917100736,Agency Bill,Canceled,2025-11-28,13.737798449384508
P004667,C009579,Transport planner,George and Sons Insurance Inc.,2005-06-02,2025-06-02,316.6294254192312,Payroll Vendor,Marketing,2025-11-28,16.094629516659154
P005378,C007130,Sales promotion account executive,Griffin-Brown Insurance Inc.,2005-08-27,2025-08-27,1238.3113432135817,Payroll Vendor,Renewal Quoted,2025-11-28,13.458959451005764
P006063,C007364,Field trials officer,Rice-Brown Insurance Inc.,2005-09-30,2025-09-30,257.2178958006312,Direct Bill,Canceled,2025-11-28,7.354443730401804
P007088,C003022,Manufacturing systems engineer,Johnson-Henson Insurance Inc.,2005-07-16,2025-07-16,8108.727138650039,Mortgagee,New,2025-11-28,14.869590082251879
P008992,C003597,Telecommunications researcher,"Edwards, Barron and Avila Insurance Inc.",2004-11-27,2024-11-27,2080.6817197323976,Payroll Vendor,Canceled,2025-11-28,12.37546599639081
P007561,C005165,Patent examiner,Guerrero-Walters Insurance Inc.,2005-02-04,2025-02-04,306.9368078017751,Agency Bill,Renewal Quoted,2025-11-28,7.591162546555072
P005192,C009299,Insurance account manager,"Brandt, Brewer and Bonilla Insurance Inc.",2005-10-24,2025-10-24,527.4134455300634,Direct Bill,Canceled,2025-11-28,14.509650149382772
P006378,C005006,Print production planner,Johnson-Kelly Insurance Inc.,2005-04-04,2025-04-04,6434.020611352417,Third-Party Billing,Renewal Quoted,2025-11-28,10.652254003247121
P001949,C003343,Broadcast presenter,Reynolds and Sons Insurance Inc.,2005-10-19,2025-10-19,319.8332849404602,Direct Bill,New,2025-11-28,7.649655223348027
P004977,C006503,"Therapist, sports",Carter Ltd Insurance Inc.,2005-06-06,2025-06-06,448.2978189236799,Premium Finance Company,Canceled,2025-11-28,7.237564935740904
P005753,C008777,Pension scheme manager,Davis-Warren Insurance Inc.,2005-06-19,2025-06-19,5347.860594685748,Payroll Vendor,Renewal Quoted,2025-11-28,4.833882780941037
P006481,C009419,Museum education officer,Hammond LLC Insurance Inc.,2005-01-26,2025-01-26,1366.845845020165,Insured,Canceled,2025-11-28,18.082871701590403
P006222,C004034,Dancer,Robinson Ltd Insurance Inc.,2005-11-24,2025-11-24,681.4563322267092,Agency Bill,Marketing,2025-11-28,6.775109811028261
P001380,C008258,"Programmer, multimedia","Jones, Mcbride and Garcia Insurance Inc.",2005-02-20,2025-02-20,477.0616671627323,Agency Bill,Marketing,2025-11-28,8.770350344543253
P005800,C005453,Product manager,James Inc Insurance Inc.,2005-07-09,2025-07-09,12152.081546157107,Subsidiary,Renewal Quoted,2025-11-28,14.400035002135025
P005858,C004356,Electrical engineer,"English, Chavez and Obrien Insurance Inc.",2005-04-25,2025-04-25,302.1102453009409,Agency Bill,New,2025-11-28,13.094534051158686
P006644,C009509,Herbalist,White-Powell Insurance Inc.,2005-08-24,2025-08-24,388.9610990534839,Mortgagee,Marketing,2025-11-28,9.444391995860247
P003778,C005851,Market researcher,"Ortega, Perkins and Adams Insurance Inc.",2005-09-10,2025-09-10,5668.341699948745,Subsidiary,Renewal Quoted,2025-11-28,19.609832050222575
P001823,C001845,Art gallery manager,Scott-Herrera Insurance Inc.,2005-06-07,2025-06-07,2976.9539060816933,Payroll Vendor,New,2025-11-28,3.0919094413138417
P002108,C004267,Marine scientist,Clark and Sons Insurance Inc.,2005-03-02,2025-03-02,217.5135460119515,Parent Company,New,2025-11-28,17.435880093550946
P008683,C006320,Bonds trader,Bowman-Rivera Insurance Inc.,2005-03-30,2025-03-30,5344.976094087651,Parent Company,Canceled,2025-11-28,5.544564449509784
P001034,C006131,Primary school teacher,"Allen, Gill and Murphy Insurance Inc.",2005-02-15,2025-02-15,773.4898641268484,Mortgagee,Canceled,2025-11-28,11.927962173170414
P006734,C008120,Pharmacologist,"Soto, Lawrence and Hooper Insurance Inc.",2005-07-03,2025-07-03,202.00766028212337,Premium Finance Company,New,2025-11-28,5.650014257035981
P002601,C001411,"Journalist, newspaper",Diaz-Simmons Insurance Inc.,2005-02-26,2025-02-26,288.04369508701876,Agency Bill,Canceled,2025-11-28,10.787931266723637
P007346,C007599,Network engineer,Hill Group Insurance Inc.,2005-11-02,2025-11-02,429.00761538041905,Mortgagee,New,2025-11-28,19.31500925488472
P002419,C004225,Tour manager,Chaney-Rodriguez Insurance Inc.,2005-04-22,2025-04-22,612.4449642995597,Payroll Vendor,Marketing,2025-11-28,10.596653720381783
P007357,C007422,Optometrist,Mosley-Gray Insurance Inc.,2005-08-20,2025-08-20,136.56039315884098,Direct Bill,New,2025-11-28,13.867591863975365
P001108,C004123,Animal nutritionist,"Larson, Ramos and Harris Insurance Inc.",2004-12-21,2024-12-21,218.78007465645985,Agency Bill,Renewal Quoted,2025-11-28,6.100419326153065
P005760,C008853,Media buyer,"Castro, Ward and Jones Insurance Inc.",2005-05-05,2025-05-05,408.30143591870706,Payroll Vendor,New,2025-11-28,11.247997161887145
P009489,C009384,Press photographer,"Weaver, Stanley and Dalton Insurance Inc.",2005-05-31,2025-05-31,8066.827263628744,Direct Bill,New,2025-11-28,13.299472185237878
P003469,C007975,Homeopath,Chavez LLC Insurance Inc.,2004-12-06,2024-12-06,441.9317115571866,Subsidiary,Canceled,2025-11-28,8.941089630629227
P003260,C004207,Tree surgeon,Collins-Ramirez Insurance Inc.,2005-02-08,2025-02-08,195.66407648418343,Subsidiary,Renewal Quoted,2025-11-28,21.159678489470654
P004550,C007732,"Engineer, civil (contracting)",Jones-Anderson Insurance Inc.,2005-05-29,2025-05-29,281.84569313439533,Parent Company,Renewal Quoted,2025-11-28,5.3117768599425315
P002779,C007637,"Designer, ceramics/pottery",Jenkins and Sons Insurance Inc.,2005-05-29,2025-05-29,3820.1738757037106,Premium Finance Company,Renewal Quoted,2025-11-28,8.18987738995683
P006051,C006631,Facilities manager,"Glover, Blake and Farrell Insurance Inc.",2005-06-07,2025-06-07,1507.8947835169256,Insured,Canceled,2025-11-28,11.050984269924177
P003291,C004961,"Buyer, industrial",Cook-Solis Insurance Inc.,2005-09-21,2025-09-21,350.16528653323826,Premium Finance Company,Canceled,2025-11-28,11.194393710508493
P004953,C007681,"Surveyor, commercial/residential",Green Inc Insurance Inc.,2005-01-24,2025-01-24,466.2460034522272,Subsidiary,Marketing,2025-11-28,14.578546230949339
P005969,C006203,Mechanical engineer,Carpenter-Reed Insurance Inc.,2005-06-17,2025-06-17,115.15895538250471,Third-Party Billing,Canceled,2025-11-28,11.496666132288917
P001857,C001866,"Designer, graphic",Wolfe-Anderson Insurance Inc.,2005-07-01,2025-07-01,1657.7103437294459,Direct Bill,New,2025-11-28,12.38703954117009
P002414,C002494,"Runner, broadcasting/film/video",Perkins-Clark Insurance Inc.,2005-11-11,2025-11-11,2314.1370930350968,Third-Party Billing,Canceled,2025-11-28,6.949560503537985
P006003,C007203,"Presenter, broadcasting",Vance and Sons Insurance Inc.,2005-07-16,2025-07-16,291.8630930987664,Agency Bill,Marketing,2025-11-28,7.567416410042053
P007345,C008464,Trading standards officer,Giles-Barton Insurance Inc.,2005-08-21,2025-08-21,206.85037906075925,Insured,Marketing,2025-11-28,6.816188313197325
P004350,C004154,Geographical information systems officer,"Brown, Horton and Ramos Insurance Inc.",2005-08-01,2025-08-01,215.5667035670161,Insured,New,2025-11-28,8.50778856671605
P001696,C008591,IT sales professional,Pope-Cruz Insurance Inc.,2005-07-25,2025-07-25,4587.586881695849,Insured,Marketing,2025-11-28,8.867653092147693
P007966,C003133,"Psychotherapist, dance movement","Miller, Rivera and Alexander Insurance Inc.",2005-06-19,2025-06-19,1642.2208840703445,Payroll Vendor,Marketing,2025-11-28,3.76685510110742
P008723,C007058,"Scientist, audiological",Washington-Flores Insurance Inc.,2005-02-06,2025-02-06,8270.21467859703,Mortgagee,Renewal Quoted,2025-11-28,11.900164261293112
P006581,C002756,Pharmacologist,Smith and Sons Insurance Inc.,2005-11-07,2025-11-07,141.44264209955497,Insured,New,2025-11-28,14.758096848716145
P005640,C003161,Environmental consultant,Stewart-Rubio Insurance Inc.,2005-06-09,2025-06-09,163.8007429975252,Mortgagee,Canceled,2025-11-28,17.470884721499516
P008745,C009559,Equities trader,Garcia-Peters Insurance Inc.,2005-10-14,2025-10-14,366.7088611427764,Direct Bill,Marketing,2025-11-28,14.948814249515955
P005787,C003577,Comptroller,"Montgomery, Brooks and Ayala Insurance Inc.",2005-07-07,2025-07-07,209.61681153446625,Payroll Vendor,Renewal Quoted,2025-11-28,6.330978948198786
P002139,C007902,Barista,"Davis, Campbell and Cannon Insurance Inc.",2005-08-08,2025-08-08,588.369794221221,Parent Company,Marketing,2025-11-28,20.82211042415591
P005543,C002076,Data processing manager,Lambert-Thompson Insurance Inc.,2004-12-27,2024-12-27,147.8630695039552,Payroll Vendor,Canceled,2025-11-28,8.228150644853137
P009998,C009949,"Horticulturist, amenity",Franklin Inc Insurance Inc.,2005-04-16,2025-04-16,3514.028574290856,Payroll Vendor,New,2025-11-28,14.259447490009638
P006494,C007530,Transport planner,"Torres, Perez and Smith Insurance Inc.",2005-05-09,2025-05-09,279.9152297635278,Payroll Vendor,Renewal Quoted,2025-11-28,22.60468339496589
P002353,C009597,Records manager,"Sims, Rodriguez and Romero Insurance Inc.",2005-10-05,2025-10-05,4599.212489408764,Agency Bill,Marketing,2025-11-28,12.924282623503744
P004980,C005959,Sales promotion account executive,Herrera-Shah Insurance Inc.,2005-09-09,2025-09-09,525.2813358827623,Premium Finance Company,New,2025-11-28,6.102919880190295
P002279,C009848,"Lighting technician, broadcasting/film/video","Cunningham, Gonzalez and Wyatt Insurance Inc.",2005-04-26,2025-04-26,169.22040420571852,Third-Party Billing,Renewal Quoted,2025-11-28,14.078633893338838
P001485,C006189,Medical technical officer,Jones PLC Insurance Inc.,2004-11-30,2024-11-30,1058.7471549293812,Parent Company,Marketing,2025-11-28,9.605769701593255
P008763,C005634,Solicitor,"Payne, Jones and Johnson Insurance Inc.",2005-08-12,2025-08-12,1266.7456636788825,Premium Finance Company,Renewal Quoted,2025-11-28,14.21905338997983
P009889,C009917,Higher education lecturer,Barnett-White Insurance Inc.,2005-07-13,2025-07-13,6398.777037651457,Subsidiary,Renewal Quoted,2025-11-28,16.39442310975145
P003141,C004860,Technical author,Wang Group Insurance Inc.,2005-09-11,2025-09-11,1772.389216966008,Subsidiary,Canceled,2025-11-28,3.6531771156613715
P007355,C004381,"Surveyor, commercial/residential",Mendez and Sons Insurance Inc.,2005-10-22,2025-10-22,267.25707188804927,Insured,Canceled,2025-11-28,8.854945317277643
P008305,C009784,"Pharmacist, hospital",Williams Group Insurance Inc.,2005-08-24,2025-08-24,169.37059363637889,Third-Party Billing,Canceled,2025-11-28,11.45404080267317
P001738,C006859,"Presenter, broadcasting",Shepard PLC Insurance Inc.,2005-02-07,2025-02-07,951.6507155205841,Direct Bill,Canceled,2025-11-28,8.804694268987884
P006499,C008977,"Surveyor, quantity",Perkins Group Insurance Inc.,2005-08-23,2025-08-23,332.6247815592812,Mortgagee,Marketing,2025-11-28,8.141305019231442
P003741,C001150,"Research officer, political party",Fox Inc Insurance Inc.,2005-07-28,2025-07-28,456.9301808421867,Premium Finance Company,Canceled,2025-11-28,10.061628689926804
P003064,C005410,IT sales professional,"Johnson, Pierce and Cobb Insurance Inc.",2005-05-23,2025-05-23,257.4931935453213,Agency Bill,Renewal Quoted,2025-11-28,12.309582238668854
P001271,C001728,"Radiographer, diagnostic",Russell Ltd Insurance Inc.,2005-03-13,2025-03-13,239.52542662377016,Direct Bill,Renewal Quoted,2025-11-28,21.633788553246298
P008074,C004080,Emergency planning/management officer,"Bird, Dawson and Wells Insurance Inc.",2005-02-20,2025-02-20,3424.015949354872,Third-Party Billing,Canceled,2025-11-28,5.932296334350106
P005674,C005695,Transport planner,Robinson and Sons Insurance Inc.,2005-06-19,2025-06-19,462.7924912491685,Parent Company,New,2025-11-28,15.339130683616414
P006845,C006446,Building services engineer,Sweeney-Bautista Insurance Inc.,2005-11-10,2025-11-10,577.3884867061918,Mortgagee,New,2025-11-28,16.334737194367758
P007456,C009645,Historic buildings inspector/conservation officer,"Mitchell, Martinez and Long Insurance Inc.",2005-09-12,2025-09-12,378.27044423142473,Mortgagee,New,2025-11-28,5.9129909110566405
P005660,C007749,Production manager,Pierce-Richardson Insurance Inc.,2005-03-22,2025-03-22,315.2976052996108,Direct Bill,Marketing,2025-11-28,9.964888051296533
P003104,C005547,"Journalist, newspaper",Wilson and Sons Insurance Inc.,2005-02-23,2025-02-23,699.6301494598132,Subsidiary,Renewal Quoted,2025-11-28,11.521906858094
P003459,C009120,Public relations account executive,Carrillo Inc Insurance Inc.,2005-04-06,2025-04-06,490.1768987564085,Premium Finance Company,Renewal Quoted,2025-11-28,6.330276773786627
P004181,C004809,Energy engineer,Daniels-Johnson Insurance Inc.,2005-10-28,2025-10-28,3418.3735039392477,Insured,Marketing,2025-11-28,7.553508810272627
P007772,C001436,Recycling officer,"Hall, Jones and Boyle Insurance Inc.",2004-12-04,2024-12-04,297.5364278928579,Agency Bill,Renewal Quoted,2025-11-28,6.9466423690156205
P008606,C002275,"Engineer, maintenance",Hamilton-Estes Insurance Inc.,2005-06-17,2025-06-17,373.7343883983676,Premium Finance Company,Renewal Quoted,2025-11-28,12.8486533044333
P008144,C007680,Counsellor,"Kelley, Brewer and Barker Insurance Inc.",2005-10-06,2025-10-06,649.4064567981129,Payroll Vendor,Marketing,2025-11-28,6.003985347952486
P001098,C007395,Equities trader,"Jones, Russell and Perry Insurance Inc.",2005-01-16,2025-01-16,3043.137106842658,Direct Bill,New,2025-11-28,11.426553352281621
P009214,C002760,Publishing copy,Murray Group Insurance Inc.,2005-03-02,2025-03-02,3051.5021391741616,Subsidiary,New,2025-11-28,11.701912754607877
P007418,C004428,Physiotherapist,Smith-Everett Insurance Inc.,2005-03-28,2025-03-28,867.8858858964743,Payroll Vendor,Renewal Quoted,2025-11-28,7.1157549759816625
P008523,C007311,Environmental manager,Hopkins-Myers Insurance Inc.,2005-01-16,2025-01-16,543.2942029026541,Mortgagee,Marketing,2025-11-28,14.27284395719011
P001204,C001390,Music tutor,Larson-Allison Insurance Inc.,2005-04-15,2025-04-15,377.6712102072604,Premium Finance Company,Renewal Quoted,2025-11-28,8.052145904849706
P002181,C003799,Adult nurse,"Pope, Gray and Fletcher Insurance Inc.",2005-02-21,2025-02-21,3773.1685136858428,Insured,Renewal Quoted,2025-11-28,16.326176908885987
P004851,C003923,"Conservation officer, historic buildings",Houston LLC Insurance Inc.,2005-11-18,2025-11-18,168.2286161676305,Premium Finance Company,Marketing,2025-11-28,10.169499603255042
P008853,C006378,Recruitment consultant,"Beck, Waller and Davis Insurance Inc.",2005-01-06,2025-01-06,502.2239490012294,Subsidiary,New,2025-11-28,15.492743171656267
P005385,C002124,Research scientist (maths),Green Inc Insurance Inc.,2005-08-03,2025-08-03,607.8863778027435,Payroll Vendor,Renewal Quoted,2025-11-28,12.587240205992915
P002569,C007056,"Designer, ceramics/pottery",Williams Inc Insurance Inc.,2005-11-16,2025-11-16,269.2746077357706,Agency Bill,Canceled,2025-11-28,12.157760997518576
P006868,C008124,Sales executive,Thompson-Potter Insurance Inc.,2005-01-11,2025-01-11,3124.6323516164516,Third-Party Billing,Marketing,2025-11-28,8.711272317002328
P002656,C004270,Trade union research officer,Bradshaw-Lutz Insurance Inc.,2005-01-12,2025-01-12,288.91340103429883,Third-Party Billing,Renewal Quoted,2025-11-28,9.86636803325875
P004656,C008503,"Scientist, water quality","Moore, Jackson and Turner Insurance Inc.",2005-01-23,2025-01-23,9377.564374144282,Subsidiary,New,2025-11-28,11.787893920573039
P004217,C003519,Social researcher,Walton-Jones Insurance Inc.,2004-12-26,2024-12-26,4707.968123174215,Premium Finance Company,Canceled,2025-11-28,14.103902170987904
P001048,C008476,"Horticulturist, commercial",Orozco and Sons Insurance Inc.,2005-03-02,2025-03-02,983.2608673656787,Subsidiary,Canceled,2025-11-28,13.351950707491284
P007599,C003491,Herbalist,"Martinez, Hendrix and Espinoza Insurance Inc.",2005-06-23,2025-06-23,230.84840389893168,Third-Party Billing,Canceled,2025-11-28,13.752518885108422
P004293,C009067,Special effects artist,Garcia-Davis Insurance Inc.,2005-01-09,2025-01-09,5883.237758817396,Premium Finance Company,Marketing,2025-11-28,8.614609192919188
P008900,C005635,Archaeologist,Allison-Gates Insurance Inc.,2005-01-01,2025-01-01,371.3877721053977,Subsidiary,Marketing,2025-11-28,3.9442709985645426
P009259,C006717,Further education lecturer,Herrera-Lee Insurance Inc.,2005-02-05,2025-02-05,2464.615647479458,Agency Bill,Marketing,2025-11-28,9.690759251139118
P002673,C001305,Community development worker,Lopez Group Insurance Inc.,2005-01-08,2025-01-08,1020.9571152256502,Payroll Vendor,New,2025-11-28,12.444470668671688
P009476,C008947,Technical author,Avery-Mata Insurance Inc.,2005-05-14,2025-05-14,1470.8863299275506,Third-Party Billing,Canceled,2025-11-28,7.683957196635702
P003116,C005233,Theme park manager,Thomas PLC Insurance Inc.,2005-11-22,2025-11-22,1895.5980465029816,Agency Bill,New,2025-11-28,14.758950834559226
P003156,C009462,Health promotion specialist,Poole PLC Insurance Inc.,2005-07-27,2025-07-27,431.06782352763975,Parent Company,Canceled,2025-11-28,5.828278579925051
P004120,C001467,"Therapist, art","Douglas, Nielsen and Key Insurance Inc.",2005-10-30,2025-10-30,946.4378026656301,Third-Party Billing,Marketing,2025-11-28,17.021544849481153
P008560,C005298,"Engineer, broadcasting (operations)",Johnson-Ruiz Insurance Inc.,2005-09-21,2025-09-21,715.7452632260946,Parent Company,Renewal Quoted,2025-11-28,4.113354720208878
P006742,C004470,"Teacher, secondary school",Rowe and Sons Insurance Inc.,2004-12-13,2024-12-13,669.0636274576212,Parent Company,Canceled,2025-11-28,9.816978149743262
P009213,C002730,"Research officer, trade union",Roberts Group Insurance Inc.,2005-01-07,2025-01-07,553.0651671326065,Direct Bill,Marketing,2025-11-28,10.448788344961082
P003522,C007137,Fisheries officer,Tyler PLC Insurance Inc.,2005-11-03,2025-11-03,1014.7781051208219,Agency Bill,Canceled,2025-11-28,6.28333690650998
P003492,C002609,"Producer, radio","Williamson, Howell and Mullins Insurance Inc.",2005-06-08,2025-06-08,449.61940564381047,Payroll Vendor,Renewal Quoted,2025-11-28,10.873178598901157
P002402,C006473,"Engineer, structural",Carter-Gonzalez Insurance Inc.,2005-05-08,2025-05-08,1879.9630904247024,Parent Company,Canceled,2025-11-28,7.160588982048105
P009516,C004415,Water engineer,Vincent-Price Insurance Inc.,2005-07-31,2025-07-31,239.58522727604102,Parent Company,Canceled,2025-11-28,10.363247961569972
P006158,C005947,Catering manager,Carson PLC Insurance Inc.,2005-04-11,2025-04-11,11029.97383928755,Third-Party Billing,Marketing,2025-11-28,3.6088766712860556
P007465,C007651,Tax inspector,"Deleon, Turner and Lewis Insurance Inc.",2005-02-02,2025-02-02,410.210568617489,Parent Company,Renewal Quoted,2025-11-28,9.80774692163051
P002379,C005581,Operational researcher,Wright and Sons Insurance Inc.,2005-06-10,2025-06-10,3261.551549915443,Direct Bill,Marketing,2025-11-28,12.083774247813933
P003658,C008876,Barista,"Jordan, Thomas and Macdonald Insurance Inc.",2005-08-23,2025-08-23,465.6195269896423,Subsidiary,New,2025-11-28,13.688295709083448
P007405,C008745,Prison officer,Johnson and Sons Insurance Inc.,2005-10-18,2025-10-18,289.600092966059,Agency Bill,Marketing,2025-11-28,13.230103339150324
P003148,C005229,Theatre director,Rhodes and Sons Insurance Inc.,2005-06-21,2025-06-21,316.7403358922039,Subsidiary,New,2025-11-28,6.54240888984086
P009454,C005108,Environmental education officer,"Cameron, Mora and Mack Insurance Inc.",2004-12-16,2024-12-16,670.2561860496725,Third-Party Billing,Renewal Quoted,2025-11-28,4.529179111924481
P006751,C003153,"Doctor, general practice",Stone-Washington Insurance Inc.,2005-10-03,2025-10-03,463.8844702847991,Insured,Canceled,2025-11-28,9.861119385028596
P008177,C006879,Oceanographer,Salas-Tate Insurance Inc.,2005-10-29,2025-10-29,449.8585268875824,Agency Bill,Canceled,2025-11-28,15.98662640753921
P003183,C001336,Sport and exercise psychologist,Adams-Young Insurance Inc.,2005-10-24,2025-10-24,246.99174739889074,Parent Company,New,2025-11-28,8.528985698533242
P006411,C005799,"Production designer, theatre/television/film",Garza-Ryan Insurance Inc.,2005-09-10,2025-09-10,1663.5421321094534,Third-Party Billing,Marketing,2025-11-28,9.523297170036567
P008691,C005328,"Psychologist, prison and probation services",Berg-Robinson Insurance Inc.,2004-12-16,2024-12-16,4182.704176225589,Mortgagee,Canceled,2025-11-28,2.2755678523033858
P006113,C009004,"Engineer, agricultural","Harrison, Griffin and Nguyen Insurance Inc.",2005-07-13,2025-07-13,612.6719777110526,Parent Company,Renewal Quoted,2025-11-28,10.604446812792142
P004498,C003992,"Surveyor, minerals",Martin-Cohen Insurance Inc.,2004-12-01,2024-12-01,889.6819416327507,Mortgagee,Marketing,2025-11-28,9.151335894195261
P009353,C007480,Land,Lester-Owens Insurance Inc.,2005-08-17,2025-08-17,166.97093424726452,Payroll Vendor,Canceled,2025-11-28,12.980007037413648
P008924,C003082,"Chemist, analytical",Rubio Inc Insurance Inc.,2005-09-03,2025-09-03,399.5063116960224,Mortgagee,Marketing,2025-11-28,13.75406407325876
P001297,C007956,Web designer,Gardner-Bryant Insurance Inc.,2005-04-15,2025-04-15,2278.5169423249786,Subsidiary,Renewal Quoted,2025-11-28,10.61973341330672
P002933,C006015,"Administrator, sports",Burch Ltd Insurance Inc.,2005-03-22,2025-03-22,261.300738097306,Premium Finance Company,Canceled,2025-11-28,10.829214476006342
P006167,C001052,"Psychologist, counselling",Stevenson-Carter Insurance Inc.,2005-10-16,2025-10-16,214.76349985296125,Premium Finance Company,Renewal Quoted,2025-11-28,14.497403283699354
P003087,C007784,Seismic interpreter,"Rodriguez, Hamilton and Stevenson Insurance Inc.",2005-08-31,2025-08-31,420.8386271881499,Mortgagee,Canceled,2025-11-28,11.593097943288663
P003780,C008119,Web designer,Cordova-Mcbride Insurance Inc.,2004-12-30,2024-12-30,1447.2551643536995,Parent Company,Marketing,2025-11-28,12.148277106447342
P001641,C007863,Psychiatric nurse,"Sanchez, Myers and Page Insurance Inc.",2005-04-12,2025-04-12,2106.71385349143,Third-Party Billing,Canceled,2025-11-28,14.454627918985627
P008261,C009000,Naval architect,Sellers-Anderson Insurance Inc.,2005-04-26,2025-04-26,2175.2602711499626,Parent Company,New,2025-11-28,12.16448788654572
P004815,C009489,Jewellery designer,"Davis, Hill and Rodriguez Insurance Inc.",2005-07-19,2025-07-19,900.8886033468956,Third-Party Billing,Renewal Quoted,2025-11-28,11.8146377910582
P007963,C001856,Personnel officer,"Gomez, Ramirez and Mercer Insurance Inc.",2005-07-22,2025-07-22,155.42608781521196,Agency Bill,Marketing,2025-11-28,14.68172882225586
P005024,C006886,Estate manager/land agent,Martin Ltd Insurance Inc.,2005-03-20,2025-03-20,291.21725346171365,Parent Company,Marketing,2025-11-28,16.00091678732965
P007390,C008569,Illustrator,Howard-Rogers Insurance Inc.,2005-01-07,2025-01-07,145.98215157817097,Agency Bill,Canceled,2025-11-28,5.459882080716591
P007730,C009078,Clinical psychologist,Lewis Ltd Insurance Inc.,2004-12-18,2024-12-18,4357.875116708964,Insured,Canceled,2025-11-28,7.199610410724154
P008651,C009809,Arts administrator,Gonzalez-Donaldson Insurance Inc.,2005-06-08,2025-06-08,3578.910377639695,Subsidiary,New,2025-11-28,12.348902226341131
P002228,C007805,Radiation protection practitioner,"Cook, Davis and Sweeney Insurance Inc.",2005-11-01,2025-11-01,6624.33559356712,Direct Bill,Canceled,2025-11-28,14.464909430872549
P002822,C007493,Television/film/video producer,Moore-Rogers Insurance Inc.,2005-04-19,2025-04-19,483.78612820646407,Third-Party Billing,Marketing,2025-11-28,3.683110406038022
